,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro06_M001.wav,e3,ALRIGHT .
3197,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script01_1b_M036.wav,e2,YEAH . I'D LIKE ONE HOUR A DAY  IF I HAVE TO GRUB FOR MONEY ALL DAY LONG I'D LIKE TO GO HOME TO SOMETHING BEAUTIFUL I'D LIKE A FAMILY I'D LIKE SOME KIDS .
599,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script02_2_F032.wav,e3,YES DON'T YOU KNOW THAT . I  MEAN  YOU'RE PROBABLY THE ONE YOU WISHES YOU WERE WITH SOMEBODY ELSE . SOMEBODY WHO DIDN'T  TAKE EVERYTHING SO HARD AND WHO KNEW HOW TO ENJOY HERSELF .
3407,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro02_F029.wav,e3,WE'LL FIGURE SOMETHING OUT WE JUST HAVE TO WE  JUST HAVE TO THINK ABOUT THIS . COULD ANY OF YOUR FAMILY HELP US .
3476,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script03_2_M047.wav,e2,YOU'RE A . EVIL VAMPIRE AND I HOPE TO GOD I NEVER SEE YOU AGAIN AS LONG AS I LIVE .
2664,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro03_M020.wav,e1,I KNOW IT WAS . I DON'T  KNOW I WAS REALLY NERVOUS BUT I'M REALLY I'M REALLY GLAD .
2110,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro07_F011.wav,e1,OH YOU DID NOT JUST SAY THAT .
1999,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script03_2_M042.wav,e2,OH YOU'RE NOT GOING LIKE THIS .
1039,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script01_3_F013.wav,e1,WELL I GUESS THAT'S WHY I CAME .
3420,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script01_3_M021.wav,e1,GIVE ME .
3819,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script01_3_M025.wav,e3,JUST ABOUT ALL .
3277,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro06_F001.wav,e3,HANGING IN THERE .
2877,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script01_3_F002.wav,e1,IT'S REALLY LOVELY HERE  THE AIR IS SWEET .
536,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script01_3_M030.wav,e3,I MEAN THAT EXACTLY . ANYMORE SELFISH JUST A LITTLE BIT MORE SELFISH . AND THEY WOULD HAVE BEEN HERE TODAY . AND IT GAVE ME AN IDEA AS I WAS  WATCHING THEM ALL GO DOWN .
733,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script01_3_M024.wav,e1,I KISSED YOU .
3881,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro07_M004.wav,e1,OH . GOOD . GOOD GOOD . GOOD  GOOD . GOOD .
548,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script03_1_F007.wav,e1,OH OF COURSE I  SHALL PROBABLY DO . A COURT CURTSY .
2100,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro05_F003.wav,e0,GEORGIA .
3529,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script03_1_F005.wav,e1,OH IT . SENDS . SHIVERS DOWN MY SPINE .
2014,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro07_F032.wav,e1,{LG} HELLO I . AM NOT .
79,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script02_1_M028.wav,e1,NO IT'S JUST SEAWEED ISN'T IT . OH . MAN THIS IS GREAT I WOULDN'T MISS THIS FOR ANYTHING . I . MEAN THINK ABOUT THIS  I KNOW YOU'RE NOT INTERESTED BUT JUST THINK ABOUT THIS FOR A MINUTE .
1330,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script02_2_F034.wav,e1,YES I DID NOTICE THAT  IT . DOES LOOK REALLY BEAUTIFUL OVER THE WATER . BIG OLD WHITE MOON .
3406,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script02_2_F044.wav,e1,OH YOU BROUGHT REFRESHMENTS .
15,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro07_F015.wav,e1,I DON'T KNOW . COMMUTING FROM WHAT MALIBU THAT WOULD BE RIDICULOUS .
2093,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro07_M001.wav,e1,OH  YOU GOT  WHAT . WHERE .
985,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script01_1_M036.wav,e3,I'VE GIVEN IT  THREE YEARS  OF . THOUGHT AND I THOUGHT THAT IF I WAITED  THEN DAD WOULD FORGET ABOUT LARRY AND THEN . WE COULD HAVE A REGULAR WEDDING AND EVERYTHING HAPPY .
3288,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script03_1_M019.wav,e1,YES . YES WITH ALL HIS MIGHT .
2872,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro04_F012.wav,e0,SO YOU SHOULD TAKE THAT IN CONSIDERATION RATHER THAN GIVING YOURSELF SUCH A HARD TIME .
46,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro05b_M024.wav,e2,IN ALL THOUSAND FLIGHTS I'VE BEEN ON PROBABLY I CAN'T EVEN COUNT HOW MANY FLIGHTS I'VE BEEN ON THIS HAS NEVER HAPPENED BEFORE .
3384,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro03_M000.wav,e1,HEY .
852,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script02_1_M040.wav,e1,ITS SINGLE MINDEDNESS . WITH ONE MIND . URGENCY . THAT'S PURE URGE YOU KNOW THEY DON'T GIVE IT A NAME .
1434,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script02_1_M041.wav,e1,OH I'M  GIVING MYSELF . GOOSE BUMPS LOOK ALL MY HAIRS ARE . STANDING UP .
3373,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro07_M031.wav,e1,OH IT'S . GOING TO BE SO MUCH FUN .
2869,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro05_M022.wav,e0,LET'S . LET'S JUST RELAX FOR A MOMENT MA'AM YOU UNDERSTAND OBVIOUSLY WE'RE GOING TO DO EVERYTHING WE CAN TO KEEP ALL OF YOUR LUGGAGE HERE .
3525,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script01_1_M008.wav,e0,BUT I KNOW ONE THING MOM . WE'VE MADE A TERRIBLE MISTAKE WITH DAD .
2764,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script02_1_M038.wav,e1,LIKE AND THEY ALL JUST TURNED AT ONCE  AND FORMED A LINE AS LONG AS THE CALIFORNIA COAST AND STARTED SWIMMING THIS WAY . THEY DIDN'T  YOU KNOW . THEY DIDN'T MAKE A DECISION  THEY DIDN'T  YOU KNOW  HAVE BOATS OR ANYTHING NO ONE SENT THEM AN INVITATION OR A MAP THEY JUST STARTED SWIMMING  AS IF THAT'S THE ONLY THING THAT MATTERS .
1187,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script01_1_F021.wav,e0,FROM FATHER'S POINT OF YOU . HE ISN'T DEAD AND YOU HAVE NO RIGHT . TO  TAKE HIS GIRL .
1659,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro07_F021.wav,e1,YES . IT'S INTIMATE .
1635,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script01_1_F013.wav,e2,TO YOU IT IS AND TO ME BUT NOT TO HIM  YOU CAN TALK YOURSELF BLUE IN THE FACE BUT THERE'S NO BODY AND NO GRAVE SO WHERE ARE YOU .
848,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_script02_2_M032.wav,e3,MAYBE  IF YOU ARE WITH SOMEBODY ELSE TOO .
3774,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro01_F012.wav,e2,PROBABLY .
3066,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro07_F024.wav,e0,OH WOW .
757,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script01_1_F034.wav,e2,WHAT ABOUT THE BUSINESS WHAT IS THIS .
752,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script01_1_F017.wav,e0,WELL THAT'S ONLY YOUR BUSINESS CHRIS .
853,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro04_F035.wav,e0,WELL UM . IS THAT  KINDA LIKE THE SIDE OF YOU THAT YOU LET PEOPLE SEE WHEN YOU GO INTO THESE JOB INTERVIEWS .
540,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script03_2_F019.wav,e2,WHAT .
494,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script02_1_F014.wav,e0,WHAT ARE YOU SO EXCITED ABOUT .
1323,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro04_M000.wav,e3,I'M JUST SO TIRED ALL THE TIME .
3550,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro06_M029.wav,e3,HE ACTUALLY WANTED TO DO SOMETHING .
1207,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro05_M048.wav,e0,RIGHT .
3744,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro03_M015.wav,e1,NO . YOU . DESERVE TO CRY  I MEAN . TEARS OF HAPPINESS .
61,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro04_F022.wav,e3,IT'S NOT FUNNY I JUST DON'T KNOW WHAT I'M GOING TO DO .
2112,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro06_F007.wav,e3,WHAT HAPPENED WHAT WENT WRONG .
2721,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script02_1_F010.wav,e2,SO LET'S GO HOME .
614,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script01_3_M041.wav,e3,OTHERWISE WHAT YOU HAVE HERE IS LOOT AND . THERE'S BLOOD ON IT .
2871,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro03_F004.wav,e1,ARE . YOU SERIOUS . {NS} . MAN .
3232,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro03_M028.wav,e0,BLUE .
243,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script03_1_M007.wav,e1,WITH THE MO . WITH THE MOST PERFECT POISE .
3267,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script01_1_M002.wav,e0,I WAS OUT HERE AT FOUR THIS MORNING I HEARD A CRACK AND I LOOKED OUT THE WINDOW AND HE WAS STANDING RIGHT OVER THERE .
2650,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script02_2_F000.wav,e0,ABOUT WHAT .
3460,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script02_1_M024.wav,e1,THINK ABOUT THE PEOPLE IN KANSAS THEY THEY'D . HAVE TO GET A PLANE TICKET AND HOTEL RESERVATIONS TO SEE THIS WE LIVE FORTY MINUTES AWAY IT'S . TOO GOOD TO PASS UP .
2875,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script03_2_M034.wav,e2,THIS IS NO TIME A YEAR FOR TUNIS .
3682,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script02_2_F004.wav,e2,LOOK . I'M SORRY BUT IT'S STILL JUST FISH  TO ME .
3182,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro03_M010.wav,e1,WELL WE ALWAYS SAID WE'D BE IN OUR THIRTIETH WHEN WE GOT MARRIED  AND WE WERE GOING TO GET MARRIED TO EACH OTHER  IF  WE  DIDN'T BY THEN .
1072,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro07_F032.wav,e1,THAT IS WHY I GOT ACCEPTED .
3648,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro07_M033.wav,e1,REALLY .
3068,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro08_M018.wav,e0,DID THEY TAKE .
2328,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro07_M015.wav,e1,OH MY GOD THE FIRST MINUTE  I GOT IT I SENT IT BACK IN .
3711,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script03_2_F042.wav,e2,YES I AM LET  GO OF ME I HATE  YOU AND I  LOATH YOU . GOD I CAN'T BELIEVE I JUST FINALLY REALIZED HOW YOU ARE . I AM NEVER . MARRY YOU  NEVER . NEVER NEVER NEVER I WOULD RATHER DIE IN TORMENT .
815,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro06_M025.wav,e3,UMM .
798,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script02_2_F021.wav,e1,OH THAT MOMENT THAT WAS IT .
820,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script03_1_M021.wav,e1,LET'S SAVOR THE DELIGHT OF THE MOMENT  COME AND KISS ME DARLING BEFORE YOUR BODY ROTS AND WORMS POP IN AND OUT OF YOUR EYE SOCKETS .
3846,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro03_M025.wav,e1,OH YES . THIS  IS  THE WHOLE {NS} .
1870,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script03_1_F027.wav,e1,THE MANAGER . CAME IN AND FOUND US . ROLLING AROUND ON THE FLOOR BITING AND SCRATCHING LIKE  PANTHERS .
1062,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script01_3_M027.wav,e3,PRETTY MUCH ALL .
1108,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script03_2_F036.wav,e2,YOU ARE . FAR TOO TEMPERAMENTAL TRY TO CONTROL YOURSELF .
2077,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro04_F010.wav,e0,ARE YOU GOING INTO THE BARS EVERY . NIGHT .
3670,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_script01_3_M035.wav,e3,IT WAS ALL LIKE  SOME KIND OF . BUS ACCIDENT TO THEM . I WENT BACK TO WORK WITH MY DAD IN THAT WHOLE RAT RACE AGAIN .
1028,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro08_M012.wav,e0,OKAY . AND UH GO AHEAD AND  CLICK ON RUN .
3724,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script02_1_M034.wav,e1,LOOK IS THAT NO IS THAT JUST  SEAWEED .
1941,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script01_3_M026.wav,e0,NO NO NO NO NOTHING LIKE THAT .
917,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script03_2_M006.wav,e2,AND WHAT ABOUT ME .
2192,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script01_1_F035.wav,e2,ARE YOU CRAZY .
253,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_script03_2_M008.wav,e2,WELL THAT'S A NICE POINT OF VIEW I MUST SAY .
3679,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script01_1_M017.wav,e0,YOU KNOW .
844,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro05_F019.wav,e2,IT SOUNDS LIKE IT'S . SUCH A LITTLE LIKE OH WELL NO BIG DEAL WHATEVER IT'S A BIG DEAL TO ME .
3335,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro01_F001.wav,e0,OH  THIS  THIS FORM THAT YOU HAVE IS THE WRONG FORM  YOU NEED TO GO OVER TO THE OTHER . LINE . ON THE OTHER SIDE OF THE  D M V .
1648,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_script03_2_F040.wav,e2,THIS IS THE END  DO YOU UNDERSTAND THE END .
2511,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro06_F018.wav,e3,I DON'T HAVE ANY MAGIC ANSWERS BUT .
3514,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script03_1_F014.wav,e0,WELL  HOW LONG WILL IT LAST US  THIS  LUDICROUS OVERBEARING LOVE OF OURS .
1112,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script02_2_F009.wav,e2,OKAY . TWICE IS AS MANY TIMES AS WE'VE TRIED AND THAT'S EVER .
1239,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro06_F012.wav,e3,IT'LL GET BETTER  I KNOW IT DOESN'T HELP  BUT IT WILL GET BETTER AND YOU  WILL REMEMBER ALL OF THE GOOD THINGS THAT YOU GUYS HAD ALL OF THE MEMORIES THAT YOU HAVE WITH HIM THAT WERE HAPPY AND YOU'LL BE GRATEFUL FOR THOSE .
2305,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro05_M045.wav,e2,SO WHY DON'T WE JUST . DO THAT  AND STOP THIS NONSENSE . HMM HMM .
2780,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script02_1_M044.wav,e1,AND FORM THE LINE . AND STARTED SWIMMING  SWIMMING THAT WOULD BRING THEM TO THIS  POINT HERE .
1518,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro01_F018.wav,e2,SO GO GET IN THE OTHER LINE OR LEAVE OR I WILL HAVE YOU ESCORTED OUT BY SECURITY .
2495,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro06_M006.wav,e3,HOW'S HIS PARENTS DOING .
3327,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro03_M020.wav,e1,YEAH I'D  LOVE TO  BE IN THAT SAME  SITUATION SOME DAY BUT WOW SO .
3430,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script02_2_M037.wav,e1,WELL IT ISN'T CHAMPAGNE .
2421,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script02_1_M021.wav,e0,NO . NO  THAT'S NOT MY POINT . THE POINT IS THERE'S NO POINT IN COMING DOWN IF . WE JUST  LEAVE  DON'T YOU WANT TO SEE IT .
2814,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_script02_2_F024.wav,e3,I WOULD RATHER NOT REMEMBER SOME THINGS  I WOULD RATHER NOT HOPE FOR SOME THINGS .
3938,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script03_1_F011.wav,e0,DON'T LAUGH AT ME I'M SERIOUS .
2427,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script02_1_M029.wav,e1,YOU KNOW THERE IS LIKE THERE . IS A CERTAIN MYSTERY HERE A MAGIC  A BIT OF THE UNEXPLAINABLE . I DON'T SEE HOW YOU CANNOT BE INTERESTED .
3162,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_script02_1_M038.wav,e1,THEY DON'T KNOW WHAT DRIVES THEM THEY DON'T GIVE IT A NAME OR ASK . QUESTION  THEY JUST  TURN AS ONE AND START THE SWIM THAT BRINGS THEM HERE TO THIS PLACE .
2740,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro05b_F021.wav,e0,WELL  THE ENTIRE FLIGHT SIR THE . LUGGAGE WAS PLACED ON ANOTHER PLANE THAT NEVER ACTUALLY LEFT BALTIMORE .
2058,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script03_2_M018.wav,e0,ARE YOU GOING OUT SOMEWHERE DEAR .
1953,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_script03_1_F021.wav,e1,THANK YOU DEAR  THE SAME APPLIES TO YOU . EXCEPT THAT IF I CATCH YOU SO MUCH AS LOOKING AT ANOTHER WOMAN I'LL KILL YOU .
2287,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script02_1_M026.wav,e1,YEAH THEY DO .
97,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script02_2_M043.wav,e1,IT'S NOT CHAMPAGNE .
3145,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script01_1_F006.wav,e3,WHAT WAS HE  DOING OUT HERE AT THAT HOUR .
2337,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro07_M014.wav,e1,PERFECT OH MY GOD ARE YOU STAYING ARE YOU GOING TO LIVE ON CAMPUS .
2122,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro07_F012.wav,e1,I KNOW YOU'RE GOING TO BE SO CLOSE .
2784,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script03_2_F004.wav,e0,JUST A LITTLE PERHAPS BUT NOTHING SERIOUS .
1162,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro08_F013.wav,e0,ON AVERAGE WOULD USE .
3967,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro07_M009.wav,e1,IT WAS  YOU KNOW I WASN'T TOO SURE I MEAN . YOU KNOW IT WAS KIND OF LAST MINUTE FOR LIKE THE APPLICATION .
399,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro04_F023.wav,e3,YEAH I GUESS I COULD .
118,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script03_2_M042.wav,e2,YOU KNOW WHAT  YOU'RE A . VILE  LITTLE  EVIL MINDED LITTLE WICKED BEAST . AND I NEVER WANT TO SEE YOU AGAIN .
10,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_script01_2_F005.wav,e2,WHAT'S GOING ON HERE JOE .
2355,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro04_M019.wav,e0,AND YOU LIKE . YOU KNOW . YOU SHAVE YOUR LEGS AND EVERYTHING .
1502,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script01_1_F021.wav,e2,I IGNORE WHAT I GOT TO IGNORE THE GIRL IS LARRY'S GIRL .
2087,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro05a_F018.wav,e2,SIR I JUST YOU NEED TO CALM DOWN IS WHAT NEEDS TO HAPPEN RIGHT . NOW .
3892,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script02_1_M040.wav,e1,IT'S LIKE . SINGLE MINDEDNESS WITH NO MIND IT'S  URGENCY THAT'S PURE  URGE THEY  DON'T KNOW WHAT DRIVES THEM THEY DON'T . ASK IT A QUESTION OR . GIVE IT A NAME .
58,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script02_2_M035.wav,e1,I DON'T KNOW I THINK . THIS IS A PRETTY GOOD SPOT  I MEAN LOOK AT THE VIEW OF THE MOON FROM HERE .
3106,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro04_M032.wav,e0,HAVE YOU EVER CALLED THEM BACK  AND  ASKED WHY YOU DIDN'T GET THE JOB .
930,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro07_F004.wav,e1,NO .
1199,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script03_2_F040.wav,e2,VERY WELL IF YOU INSIST ON BEING BOORISH AND IDIOTIC .
3453,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script01_3_M025.wav,e3,LET'S DRIVE SOMEWHERE  I WANT TO BE ALONE WITH YOU .
123,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script02_2_F042.wav,e1,WELL I GUESS WE DON'T NEED GLASSES .
1485,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script03_1_F002.wav,e1,WHAT DO WE DO .
177,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script01_3_F009.wav,e1,I GUESS  THIS IS WHY I CAME .
965,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script01_3_F013.wav,e1,I WAS WAITING FOR YOU CHRIS . TIL THEN YOU NEVER WROTE AND WHEN YOU DID WHAT DID YOU SAY . YOU SURE CAN BE AMBIGUOUS YOU KNOW .
189,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_script01_1_M009.wav,e2,YOU KNOW THAT LARRY'S NOT COMING BACK AND I KNOW IT  WHY DO WE ALLOW HIM TO GO ON THINKING THAT WE BELIEVE WITH HIM .
3316,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro05_F013.wav,e2,I DIDN'T SIGN ANYTHING  I DIDN'T SIGN ANYTHING AND YOU PEOPLE HAVE GOT TO MAKE .
1905,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro08_M008.wav,e0,SO YOU'RE SAYING THAT YOU DIDN'T MAKE THESE CALLS .
3521,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script03_2_M038.wav,e2,TURN IT OFF .
330,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script02_2_M029.wav,e2,WELL WELCOME TO THE HUMAN RACE ALL RIGHT DO  YOU THINK THIS IS WHAT I HAD IN MIND WHEN I PROPOSED YOU THINK  I HAD THIS GREAT FANTASY GOING THAT . FOUR YEARS DOWN THE ROAD WE'D . COME TO THE BEACH AND YELL AT EACH OTHER OVER  FISH .
3712,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro02_M023.wav,e3,I KNOW  I KNOW  I KNOW BUT YOU KNOW WHAT . THAT DOESN'T MEAN IT'S GONNA BE ME . DOES IT .
2321,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_script02_2_F002.wav,e2,IT'S  PR  SOMEBODY SOLD YOU A BILL OF GOODS THAT THIS  WONDERFUL EVENT IS GOING TO TAKE PLACE ON THE BEACH .
3672,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_script03_1_F014.wav,e1,OH HOW LONG WILL IT LAST . THIS LUDICROUS  OVER BEARING LOVE OF OURS .
1079,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro05b_F004.wav,e0,OKAY WELL YOU UM .
3480,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script03_2_M035.wav,e2,THIS IS NO TIME OF  THE YEAR FOR TUNIS .
766,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script03_1_F021.wav,e1,WHICH  PARTICULAR ONE .
3452,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro06_F018.wav,e3,YEAH .
3666,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script02_2_F031.wav,e3,WELL . BUT THIS ISN'T ANYTHING LIKE  I THOUGHT ANYTHING WOULD BE LIKE .
1395,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script03_2_M012.wav,e2,OH MY JUST BECAUSE  I JUST  OKAY .
2723,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro07_F018.wav,e1,I KNOW I . KNOW I THINK YOU GO AND YOU LIKE STAY FOR A COUPLE OF DAYS AND YOU MEET PEOPLE AND AND THEY'LL GIVE YOU LIKE A TOUR AND . SHOW YOU EVERYTHING OH MAN  I'M . JUST SO I'M  SO EXCITED .
2102,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro08_F022.wav,e0,UM  I CAN TRY TO DO THAT FOR YOU CERTAINLY .
